transaction_id,timestamp,sender_id,receiver_id,transaction_type,merchant_category,amount,status,city,device_type,is_fraud
TXN107783,2025-06-04 16:42:22,USR10727,USR19257,UPI,P2P Transfer,414.68,Success,Jaipur,Android,0
TXN124235,2025-06-04 16:49:31,USR19891,MER1459,Wallet,Recharge,204.63,Success,Bengaluru,iOS,0
TXN110946,2025-06-04 17:04:16,USR10514,MER1326,Netbanking,Recharge,106.52,Success,Hyderabad,Android,0
TXN123428,2025-06-04 17:14:40,USR17936,MER1128,Wallet,Fuel,228.28,Success,Pune,Android,0
TXN121100,2025-06-04 17:14:48,USR12722,MER1208,Wallet,Travel,1293.92,Success,Mumbai,Android,0
TXN111926,2025-06-04 17:17:00,USR13747,MER1058,UPI,Recharge,190.12,Success,Pune,Android,0
TXN122683,2025-06-04 17:22:03,USR18667,MER1334,UPI,Fuel,120.76,Success,Ahmedabad,Android,0
TXN122552,2025-06-04 18:29:06,USR17835,MER1050,Wallet,Food Delivery,1220.15,Success,Kolkata,Android,0
TXN104093,2025-06-04 18:30:40,USR18807,MER1048,UPI,Grocery,34.97,Success,Pune,Web,0
TXN119432,2025-06-04 18:32:51,USR18666,USR11077,Card,P2P Transfer,2939.14,Success,Hyderabad,Android,0
TXN115241,2025-06-04 18:37:45,USR18038,MER1011,UPI,Fuel,285.08,Success,Ahmedabad,Android,0
TXN119353,2025-06-04 18:41:17,USR18299,MER1059,UPI,Recharge,50.79,Success,Bengaluru,Android,0
TXN122432,2025-06-04 18:41:58,USR16202,MER1342,UPI,Travel,365.21,Success,Mumbai,Android,0
TXN113096,2025-06-04 18:50:10,USR16984,MER1223,UPI,Grocery,110.81,Success,Jaipur,Android,0
TXN113160,2025-06-04 19:35:13,USR17444,MER1441,UPI,Fuel,359.63,Success,Mumbai,Android,0
TXN107846,2025-06-04 20:08:35,USR18403,MER1328,UPI,Entertainment,251.67,Success,Kolkata,iOS,0
TXN124190,2025-06-04 20:15:59,USR16305,MER1083,Wallet,Insurance,502.11,Success,Jaipur,iOS,0
TXN106674,2025-06-04 20:35:07,USR18831,MER1078,Card,Shopping,2443.75,Success,Pune,Android,0
TXN115311,2025-06-04 20:55:00,USR11310,MER1248,Card,Travel,743.04,Success,Mumbai,iOS,0
TXN103305,2025-06-04 21:06:16,USR16520,MER1139,UPI,Grocery,497.62,Success,Mumbai,Android,0
TXN105194,2025-06-04 21:29:45,USR11020,MER1335,UPI,Food Delivery,566.81,Success,Bengaluru,iOS,0
TXN122309,2025-06-04 21:39:40,USR16101,MER1381,Card,Insurance,597.99,Success,Delhi,Android,0
TXN119918,2025-06-04 21:57:40,USR15117,MER1391,UPI,Insurance,877.96,Success,Mumbai,Android,0
TXN114200,2025-06-04 22:05:21,USR18826,MER1354,UPI,Recharge,765.74,Success,Bengaluru,Web,0
TXN101798,2025-06-04 22:54:03,USR15402,MER1428,UPI,Shopping,1808.01,Success,Jaipur,Web,0
TXN107361,2025-06-05 02:51:26,USR18170,MER1420,Wallet,Fuel,285.6,Success,Lucknow,Android,0
TXN101238,2025-06-05 04:09:19,USR14561,MER1262,Wallet,Travel,472.89,Success,Hyderabad,Android,0
TXN105182,2025-06-05 05:16:35,USR17941,MER1227,Card,Entertainment,64.02,Success,Bengaluru,iOS,0
TXN119709,2025-06-05 06:47:07,USR10200,MER1354,Netbanking,Travel,341.96,Success,Lucknow,iOS,0
TXN104916,2025-06-05 07:42:05,USR10497,MER1144,Card,Bill Payment,124.79,Success,Delhi,Web,0
TXN118894,2025-06-05 07:46:08,USR10753,MER1126,UPI,Insurance,495.06,Success,Kolkata,iOS,0
TXN111215,2025-06-05 08:17:03,USR13073,MER1160,Netbanking,Entertainment,78.01,Success,Lucknow,Android,0
TXN118219,2025-06-05 08:53:11,USR11456,MER1264,Netbanking,Recharge,105.53,Success,Pune,iOS,0
TXN116317,2025-06-05 10:07:08,USR17334,MER1431,Wallet,Food Delivery,298.43,Success,Jaipur,Android,1
TXN104801,2025-06-05 10:08:24,USR10456,MER1406,UPI,Insurance,934.02,Success,Jaipur,Android,0
TXN113809,2025-06-05 10:14:14,USR17106,MER1214,UPI,Bill Payment,959.97,Success,Kolkata,iOS,0
TXN107134,2025-06-05 10:18:12,USR12394,MER1314,UPI,Grocery,739.52,Success,Pune,Android,0
TXN105374,2025-06-05 10:19:55,USR15568,MER1073,UPI,Bill Payment,967.17,Success,Pune,iOS,0
TXN112183,2025-06-05 10:21:03,USR14709,MER1475,UPI,Food Delivery,425.67,Success,Hyderabad,Web,0
TXN120650,2025-06-05 10:29:44,USR17447,MER1385,UPI,Shopping,2404.88,Success,Jaipur,Android,0
TXN102140,2025-06-05 10:40:01,USR13811,MER1386,Wallet,Fuel,2562.46,Success,Delhi,Android,0
TXN100078,2025-06-05 10:48:06,USR16704,USR14422,Netbanking,P2P Transfer,155.86,Success,Mumbai,Android,0
TXN108639,2025-06-05 10:50:21,USR16884,MER1435,Netbanking,Entertainment,501.89,Success,Ahmedabad,Android,0
TXN114960,2025-06-05 10:55:25,USR18477,MER1177,UPI,Insurance,673.48,Success,Lucknow,Android,0
TXN108934,2025-06-05 11:28:59,USR16301,MER1338,Netbanking,Recharge,27.98,Success,Delhi,Web,0
TXN115676,2025-06-05 11:32:15,USR16210,USR16436,Card,P2P Transfer,251.95,Success,Lucknow,Android,0
TXN101535,2025-06-05 12:02:50,USR18720,MER1053,Wallet,Travel,2374.36,Success,Pune,iOS,0
TXN112113,2025-06-05 12:05:56,USR18745,MER1194,UPI,Entertainment,387.98,Success,Lucknow,Android,0
TXN104718,2025-06-05 12:40:47,USR16705,MER1178,UPI,Insurance,552.44,Success,Pune,Android,0
TXN103811,2025-06-05 12:48:10,USR10058,MER1339,Wallet,Fuel,754.44,Success,Pune,Android,0
TXN121884,2025-06-05 12:49:48,USR14291,MER1367,UPI,Bill Payment,311.21,Success,Chennai,Android,0
TXN120025,2025-06-05 12:49:54,USR10855,MER1278,Card,Recharge,30.19,Success,Hyderabad,Android,0
TXN114535,2025-06-05 12:57:26,USR14649,MER1338,Netbanking,Travel,1323.92,Success,Chennai,Android,0
TXN112821,2025-06-05 13:12:26,USR14540,MER1155,Netbanking,Insurance,419.85,Success,Jaipur,Android,0
TXN113915,2025-06-05 14:25:59,USR18710,MER1117,Wallet,Food Delivery,512.2,Success,Lucknow,Android,0
TXN118668,2025-06-05 14:32:54,USR18886,MER1002,Wallet,Shopping,601.11,Success,Jaipur,Android,0
TXN108778,2025-06-05 14:44:21,USR19860,MER1227,UPI,Recharge,141.92,Success,Delhi,Android,0
TXN105474,2025-06-05 14:54:57,USR11755,MER1189,UPI,Insurance,307.2,Success,Ahmedabad,Android,0
TXN124656,2025-06-05 14:58:53,USR16149,MER1432,Netbanking,Shopping,116.05,Success,Chennai,iOS,0
TXN122412,2025-06-05 15:13:19,USR16518,MER1001,Netbanking,Grocery,327.4,Success,Lucknow,iOS,0
TXN123875,2025-06-05 15:23:38,USR10549,MER1004,Netbanking,Bill Payment,129.22,Success,Chennai,Android,0
TXN124917,2025-06-05 15:30:33,USR19051,MER1154,Card,Recharge,752.07,Success,Bengaluru,Android,0
TXN106366,2025-06-05 15:40:16,USR19064,USR16490,Wallet,P2P Transfer,586.01,Success,Pune,Android,0
TXN119650,2025-06-05 15:41:15,USR12551,MER1262,UPI,Entertainment,785.7,Success,Bengaluru,Android,0
TXN119706,2025-06-05 15:42:26,USR19063,MER1114,UPI,Food Delivery,144.09,Failed,Pune,Android,0
TXN119857,2025-06-05 15:44:34,USR17972,MER1072,Card,Fuel,449.96,Success,Ahmedabad,Android,0
TXN118235,2025-06-05 15:56:37,USR15227,MER1202,UPI,Recharge,138.2,Success,Bengaluru,Android,0
TXN101352,2025-06-05 15:56:59,USR12423,MER1345,Card,Shopping,10.66,Success,Pune,iOS,0
TXN100341,2025-06-05 16:05:18,USR12105,MER1268,UPI,Grocery,515.11,Success,Chennai,iOS,0
TXN121889,2025-06-05 16:08:18,USR12585,MER1068,Card,Recharge,311.13,Success,Kolkata,Android,0
TXN107514,2025-06-05 16:12:45,USR17743,MER1473,Card,Fuel,404.5,Success,Mumbai,Android,0
TXN115605,2025-06-05 16:16:06,USR18314,MER1023,UPI,Entertainment,295.25,Success,Kolkata,Android,0
TXN102216,2025-06-05 16:26:13,USR13196,USR19279,UPI,P2P Transfer,3984.33,Success,Kolkata,Android,0
TXN123364,2025-06-05 16:37:51,USR13602,USR13164,UPI,P2P Transfer,434.09,Success,Delhi,Android,0
TXN109277,2025-06-05 17:20:24,USR14281,USR13412,UPI,P2P Transfer,1092.57,Success,Mumbai,Android,0
TXN117217,2025-06-05 17:25:19,USR10282,MER1103,UPI,Entertainment,75.0,Success,Hyderabad,Android,0
TXN108903,2025-06-05 17:30:27,USR10073,MER1392,Card,Recharge,362.28,Success,Kolkata,Android,0
TXN104001,2025-06-05 17:33:52,USR14977,MER1048,Wallet,Food Delivery,175.33,Success,Chennai,Web,0
TXN114415,2025-06-05 17:36:46,USR15479,MER1438,Wallet,Bill Payment,324.84,Success,Hyderabad,Android,0
TXN118040,2025-06-05 17:51:35,USR17638,MER1171,Wallet,Grocery,74.11,Success,Bengaluru,Android,0
TXN122628,2025-06-05 18:22:11,USR15958,MER1021,Wallet,Travel,390.73,Success,Lucknow,Android,0
TXN109695,2025-06-05 18:37:25,USR18911,MER1053,Netbanking,Travel,77.82,Success,Mumbai,Android,0
TXN114560,2025-06-05 18:56:29,USR16803,MER1158,Netbanking,Bill Payment,87.95,Success,Ahmedabad,Android,0
TXN120282,2025-06-05 18:57:25,USR15458,USR18017,UPI,P2P Transfer,4784.16,Success,Bengaluru,Android,0
TXN103215,2025-06-05 19:01:03,USR13391,MER1430,UPI,Recharge,195.04,Success,Kolkata,Android,0
TXN107136,2025-06-05 19:19:25,USR19252,USR14012,UPI,P2P Transfer,234.74,Success,Delhi,Android,0
TXN120945,2025-06-05 19:23:30,USR19595,MER1190,UPI,Fuel,312.68,Success,Kolkata,iOS,0
TXN110578,2025-06-05 20:03:18,USR18931,MER1327,UPI,Fuel,226.22,Success,Jaipur,Android,0
TXN109784,2025-06-05 20:28:49,USR14485,MER1099,Card,Travel,2139.44,Success,Kolkata,Web,0
TXN105841,2025-06-05 20:31:54,USR13734,USR19811,Card,P2P Transfer,591.17,Success,Jaipur,Android,0
TXN124185,2025-06-05 20:34:00,USR18037,MER1264,Wallet,Bill Payment,533.97,Success,Delhi,Android,0
TXN117069,2025-06-05 20:39:13,USR17834,MER1496,Netbanking,Entertainment,188.1,Success,Pune,Android,0
TXN118685,2025-06-05 20:46:29,USR14795,MER1428,Netbanking,Bill Payment,251.04,Success,Mumbai,Android,0
TXN117883,2025-06-05 21:09:09,USR13812,USR14045,Card,P2P Transfer,252.82,Success,Jaipur,Android,0
TXN111458,2025-06-05 21:15:11,USR19306,MER1109,UPI,Travel,2723.28,Success,Pune,Android,0
TXN114465,2025-06-05 21:34:39,USR15201,MER1446,UPI,Recharge,362.07,Success,Jaipur,iOS,0
TXN115216,2025-06-05 21:43:13,USR15458,MER1418,UPI,Entertainment,556.44,Success,Delhi,iOS,0
TXN114655,2025-06-05 22:03:16,USR10837,MER1262,Card,Food Delivery,157.51,Success,Kolkata,iOS,0
TXN122382,2025-06-05 22:37:51,USR12098,MER1416,Card,Fuel,230.7,Success,Bengaluru,Android,0
TXN123120,2025-06-05 23:20:19,USR14748,MER1417,UPI,Grocery,844.57,Success,Jaipur,iOS,0
TXN121993,2025-06-05 23:35:24,USR16798,MER1316,UPI,Shopping,1168.31,Success,Kolkata,Android,0
TXN114197,2025-06-06 00:17:00,USR16786,MER1488,UPI,Fuel,510.6,Success,Chennai,Android,0
TXN121938,2025-06-06 05:03:52,USR15322,MER1005,Netbanking,Grocery,1961.56,Success,Bengaluru,Android,0
TXN110595,2025-06-06 05:07:17,USR10317,MER1069,Card,Entertainment,121.06,Success,Hyderabad,iOS,0
TXN107385,2025-06-06 07:35:26,USR12631,MER1148,UPI,Food Delivery,46.76,Success,Bengaluru,iOS,0
TXN114325,2025-06-06 07:56:52,USR15225,MER1353,UPI,Entertainment,85.35,Success,Delhi,iOS,0
TXN102546,2025-06-06 08:01:17,USR13381,MER1095,UPI,Fuel,175.93,Success,Pune,Android,0
TXN119738,2025-06-06 08:16:01,USR17732,MER1429,UPI,Grocery,461.32,Success,Ahmedabad,Web,0
TXN124937,2025-06-06 08:17:32,USR11756,MER1092,UPI,Fuel,580.25,Success,Ahmedabad,Android,0
TXN105955,2025-06-06 08:38:43,USR18006,MER1379,UPI,Recharge,166.14,Failed,Mumbai,iOS,0
TXN123101,2025-06-06 08:42:12,USR19011,MER1204,Wallet,Entertainment,141.39,Success,Delhi,Android,0
TXN100435,2025-06-06 08:45:32,USR11567,MER1160,Wallet,Recharge,294.58,Success,Chennai,Android,0
TXN108222,2025-06-06 08:52:44,USR18751,MER1211,UPI,Grocery,126.47,Failed,Delhi,iOS,0
TXN103096,2025-06-06 09:27:45,USR18534,MER1276,Card,Recharge,77.27,Success,Ahmedabad,Android,0
TXN123499,2025-06-06 09:43:02,USR16212,USR13105,Netbanking,P2P Transfer,423.83,Success,Kolkata,Android,0
TXN116356,2025-06-06 09:44:20,USR17851,MER1360,Wallet,Bill Payment,378.33,Success,Bengaluru,iOS,0
TXN123731,2025-06-06 09:57:24,USR13298,USR12218,UPI,P2P Transfer,6441.44,Success,Kolkata,iOS,0
TXN101958,2025-06-06 10:03:08,USR17647,MER1332,UPI,Insurance,926.35,Success,Delhi,Android,0
TXN100072,2025-06-06 10:11:44,USR15779,MER1010,Wallet,Food Delivery,63.27,Success,Bengaluru,Android,0
TXN108651,2025-06-06 10:26:34,USR10294,MER1109,UPI,Food Delivery,64.89,Success,Delhi,Android,0
TXN118484,2025-06-06 10:43:54,USR12103,MER1059,Card,Bill Payment,934.55,Success,Bengaluru,Web,0
TXN104224,2025-06-06 11:06:18,USR19507,MER1388,Wallet,Fuel,412.85,Success,Hyderabad,Web,0
TXN117784,2025-06-06 11:11:21,USR13329,MER1114,UPI,Recharge,74.27,Success,Jaipur,iOS,0
TXN119569,2025-06-06 11:37:58,USR18650,MER1023,UPI,Recharge,124.35,Success,Ahmedabad,Android,0
TXN120586,2025-06-06 11:58:40,USR12303,MER1303,Card,Grocery,121.49,Success,Bengaluru,Android,0
TXN118223,2025-06-06 12:09:12,USR16373,MER1035,Card,Insurance,432.0,Success,Ahmedabad,Android,0
TXN114666,2025-06-06 12:09:44,USR15622,MER1216,Wallet,Bill Payment,225.16,Success,Mumbai,Web,0
TXN101247,2025-06-06 12:22:26,USR11430,MER1328,Card,Entertainment,259.47,Success,Lucknow,Android,0
TXN109862,2025-06-06 12:23:31,USR15798,MER1375,UPI,Grocery,192.86,Success,Delhi,Android,0
TXN101151,2025-06-06 12:44:12,USR18717,MER1119,UPI,Food Delivery,122.65,Success,Chennai,iOS,0
TXN112502,2025-06-06 12:51:56,USR14638,MER1316,UPI,Fuel,549.85,Success,Delhi,Android,0
TXN117864,2025-06-06 13:18:38,USR10750,MER1482,UPI,Grocery,71.75,Success,Delhi,iOS,0
TXN119450,2025-06-06 13:41:57,USR14084,MER1237,Card,Entertainment,297.71,Success,Delhi,Android,0
TXN123107,2025-06-06 13:44:07,USR13776,MER1131,UPI,Grocery,72.1,Success,Bengaluru,Android,0
TXN114812,2025-06-06 13:52:44,USR19838,MER1394,UPI,Grocery,1647.26,Success,Bengaluru,iOS,0
TXN119149,2025-06-06 14:19:58,USR11643,MER1418,Card,Entertainment,45.21,Success,Jaipur,Android,0
TXN116380,2025-06-06 14:35:02,USR18286,MER1381,UPI,Bill Payment,536.05,Success,Jaipur,iOS,0
TXN105043,2025-06-06 15:45:06,USR12139,MER1144,UPI,Fuel,212.1,Success,Bengaluru,iOS,0
TXN124641,2025-06-06 15:48:51,USR13822,MER1135,UPI,Entertainment,28.89,Success,Ahmedabad,Android,0
TXN119112,2025-06-06 15:56:10,USR17430,MER1492,UPI,Grocery,221.7,Success,Hyderabad,iOS,0
TXN124265,2025-06-06 16:03:10,USR11563,MER1458,Wallet,Bill Payment,162.82,Success,Kolkata,Android,0
TXN124867,2025-06-06 16:08:31,USR17322,MER1316,UPI,Grocery,289.94,Success,Jaipur,Android,0
TXN114947,2025-06-06 16:12:34,USR19239,MER1481,Wallet,Shopping,1063.78,Success,Hyderabad,Web,0
TXN116126,2025-06-06 16:17:20,USR19193,USR19913,Wallet,P2P Transfer,156.06,Success,Jaipur,Android,0
TXN108252,2025-06-06 16:19:33,USR18238,MER1277,Wallet,Fuel,349.03,Success,Mumbai,Android,0
TXN117044,2025-06-06 16:29:23,USR15482,MER1286,UPI,Fuel,518.53,Success,Pune,Android,0
TXN124751,2025-06-06 16:33:05,USR11835,MER1450,Card,Travel,890.27,Success,Bengaluru,Android,0
TXN110912,2025-06-06 16:37:07,USR14881,MER1030,UPI,Food Delivery,129.58,Failed,Kolkata,iOS,0
TXN118105,2025-06-06 17:13:48,USR16579,MER1062,Wallet,Insurance,955.11,Success,Pune,Android,0
TXN109518,2025-06-06 17:27:39,USR10582,MER1126,UPI,Recharge,1021.9,Success,Lucknow,Web,0
TXN121894,2025-06-06 17:30:18,USR17493,MER1240,UPI,Grocery,120.33,Success,Pune,Android,0
TXN114753,2025-06-06 17:35:04,USR16732,MER1392,Card,Travel,991.63,Success,Hyderabad,Web,0
TXN120442,2025-06-06 17:45:59,USR10959,MER1005,Netbanking,Food Delivery,101.05,Success,Pune,Android,0
TXN110724,2025-06-06 17:48:47,USR16556,MER1031,Wallet,Shopping,92.16,Success,Pune,iOS,0
TXN124059,2025-06-06 17:56:58,USR16653,MER1487,Netbanking,Shopping,2408.23,Success,Delhi,iOS,0
TXN124829,2025-06-06 18:20:48,USR16848,MER1243,Wallet,Entertainment,555.11,Success,Delhi,iOS,0
TXN121856,2025-06-06 18:25:19,USR14795,MER1470,UPI,Fuel,767.4,Success,Mumbai,iOS,0
TXN119048,2025-06-06 18:25:35,USR15837,MER1410,UPI,Fuel,595.32,Success,Pune,Web,0
TXN106336,2025-06-06 18:38:22,USR12668,MER1383,UPI,Food Delivery,109.21,Success,Hyderabad,Android,0
TXN121786,2025-06-06 18:55:51,USR13899,MER1205,UPI,Entertainment,294.13,Success,Pune,iOS,0
TXN122286,2025-06-06 18:55:55,USR11972,MER1314,Netbanking,Bill Payment,856.45,Success,Kolkata,Android,0
TXN113588,2025-06-06 18:59:06,USR19530,MER1444,UPI,Recharge,293.53,Success,Kolkata,iOS,0
TXN113224,2025-06-06 19:12:35,USR11269,MER1465,Card,Food Delivery,63.67,Success,Mumbai,iOS,0
TXN114257,2025-06-06 19:52:41,USR19067,MER1196,UPI,Bill Payment,1572.83,Success,Hyderabad,Android,0
TXN115395,2025-06-06 20:31:54,USR16513,MER1118,UPI,Insurance,143.18,Success,Lucknow,iOS,0
TXN119661,2025-06-06 20:36:46,USR17010,MER1446,Wallet,Recharge,79.65,Success,Jaipur,Android,0
TXN108904,2025-06-06 20:41:40,USR11758,MER1054,UPI,Shopping,1470.97,Success,Ahmedabad,Android,0
TXN110896,2025-06-06 20:51:58,USR15733,MER1157,Card,Recharge,165.96,Success,Mumbai,Web,0
TXN106207,2025-06-06 21:22:08,USR16814,MER1125,Netbanking,Grocery,205.35,Success,Mumbai,Web,0
TXN121397,2025-06-06 21:30:48,USR16453,USR17679,UPI,P2P Transfer,5683.81,Success,Delhi,Android,0
TXN103442,2025-06-06 22:36:35,USR19619,MER1169,Wallet,Food Delivery,280.34,Success,Hyderabad,Android,0
TXN111905,2025-06-06 22:51:29,USR13593,MER1032,UPI,Fuel,312.34,Success,Mumbai,Android,0
TXN109098,2025-06-06 22:58:52,USR12284,MER1211,UPI,Entertainment,142.88,Success,Kolkata,Android,0
TXN116196,2025-06-06 23:08:05,USR10369,MER1088,Card,Recharge,201.86,Success,Ahmedabad,Web,0
TXN108318,2025-06-07 00:01:44,USR11273,MER1261,UPI,Food Delivery,97.86,Success,Kolkata,Android,0
TXN109962,2025-06-07 00:19:23,USR10074,MER1412,UPI,Food Delivery,75.79,Success,Lucknow,Android,0
TXN119427,2025-06-07 02:21:09,USR17962,MER1405,UPI,Bill Payment,251.99,Success,Ahmedabad,Web,0
TXN108732,2025-06-07 05:10:48,USR11392,MER1223,UPI,Insurance,460.35,Success,Lucknow,Android,0
TXN111478,2025-06-07 05:24:39,USR12033,MER1075,UPI,Food Delivery,59.17,Success,Hyderabad,Android,0
TXN122389,2025-06-07 05:39:36,USR13949,MER1243,UPI,Recharge,72.14,Success,Ahmedabad,Android,0
TXN115625,2025-06-07 07:10:09,USR19581,MER1359,Wallet,Food Delivery,127.8,Success,Ahmedabad,Android,0
TXN123481,2025-06-07 07:35:34,USR13190,USR14913,UPI,P2P Transfer,67.18,Success,Mumbai,Android,0
TXN101252,2025-06-07 08:00:58,USR10244,MER1047,UPI,Fuel,385.7,Success,Chennai,Android,0
TXN118462,2025-06-07 08:10:17,USR12247,MER1218,UPI,Recharge,120.65,Success,Mumbai,Android,0
TXN115299,2025-06-07 08:48:13,USR19407,MER1213,UPI,Travel,733.49,Success,Ahmedabad,Android,0
TXN114270,2025-06-07 08:55:05,USR13619,MER1410,UPI,Grocery,47.44,Success,Delhi,iOS,0
TXN123209,2025-06-07 09:02:47,USR16563,MER1086,Wallet,Food Delivery,27.39,Success,Pune,Android,0
TXN118469,2025-06-07 09:22:49,USR17150,MER1227,Card,Food Delivery,355.74,Success,Lucknow,Android,0
TXN121481,2025-06-07 09:46:28,USR17866,MER1425,UPI,Insurance,167.92,Success,Bengaluru,Android,0
TXN122837,2025-06-07 10:01:58,USR17801,USR11360,Netbanking,P2P Transfer,1088.54,Success,Mumbai,iOS,0
TXN100215,2025-06-07 10:22:48,USR10935,MER1083,Wallet,Grocery,310.06,Success,Mumbai,Android,0
TXN111259,2025-06-07 10:37:46,USR13486,MER1465,Wallet,Food Delivery,165.59,Success,Lucknow,Android,0
TXN106774,2025-06-07 10:42:52,USR16737,MER1372,UPI,Food Delivery,69.95,Success,Delhi,Web,0
TXN113097,2025-06-07 11:16:48,USR17355,MER1057,UPI,Grocery,154.03,Success,Ahmedabad,Android,0
TXN110741,2025-06-07 11:16:52,USR16587,MER1123,UPI,Fuel,309.92,Success,Ahmedabad,Android,0
TXN110617,2025-06-07 11:17:52,USR14605,USR17642,Wallet,P2P Transfer,114.03,Success,Hyderabad,Android,0
TXN117236,2025-06-07 11:41:07,USR10047,MER1038,UPI,Recharge,449.34,Success,Kolkata,Android,0
TXN111051,2025-06-07 11:55:23,USR12207,MER1085,UPI,Bill Payment,907.66,Success,Chennai,Android,0
TXN102721,2025-06-07 12:51:54,USR16879,MER1054,Wallet,Recharge,339.14,Success,Lucknow,Android,0
TXN100207,2025-06-07 13:10:45,USR10727,MER1479,Card,Shopping,239.83,Success,Jaipur,iOS,0
TXN116434,2025-06-07 13:10:58,USR17911,MER1092,Netbanking,Fuel,825.13,Success,Mumbai,Android,0
TXN120242,2025-06-07 13:47:22,USR18128,MER1015,Wallet,Recharge,90.27,Success,Pune,Android,0
TXN112780,2025-06-07 14:12:01,USR19402,MER1171,UPI,Entertainment,112.27,Success,Chennai,Android,0
TXN112268,2025-06-07 14:36:08,USR14387,MER1295,Netbanking,Fuel,304.59,Success,Pune,iOS,0
TXN101346,2025-06-07 14:39:43,USR12966,MER1332,UPI,Bill Payment,298.64,Success,Pune,Android,0
TXN106904,2025-06-07 14:48:30,USR10055,MER1099,Wallet,Grocery,39.62,Success,Kolkata,iOS,0
TXN123994,2025-06-07 14:56:18,USR19377,MER1336,Wallet,Travel,2500.94,Success,Chennai,Android,0
TXN116036,2025-06-07 15:13:54,USR10381,MER1046,Netbanking,Bill Payment,260.87,Success,Pune,Android,0
TXN115960,2025-06-07 15:36:10,USR19574,MER1120,Card,Shopping,214.57,Success,Lucknow,Android,0
TXN117131,2025-06-07 15:39:57,USR17874,MER1303,UPI,Bill Payment,416.03,Success,Chennai,Android,0
TXN113144,2025-06-07 15:49:19,USR11858,MER1218,Card,Food Delivery,750.63,Success,Bengaluru,iOS,0
TXN103393,2025-06-07 16:12:21,USR11925,MER1097,Card,Fuel,222.16,Success,Kolkata,iOS,0
TXN107308,2025-06-07 16:24:25,USR18860,MER1162,UPI,Insurance,393.07,Success,Hyderabad,Android,0
TXN122300,2025-06-07 17:05:07,USR12689,MER1134,Wallet,Food Delivery,74.29,Success,Chennai,Android,0
TXN102824,2025-06-07 17:10:58,USR19639,MER1099,Card,Food Delivery,38.94,Success,Pune,Android,0
TXN112518,2025-06-07 17:20:41,USR16619,MER1449,UPI,Travel,317.63,Success,Pune,Android,0
TXN120771,2025-06-07 17:23:21,USR12144,MER1389,UPI,Entertainment,65.49,Success,Delhi,iOS,0
TXN101323,2025-06-07 17:47:15,USR17056,MER1138,Card,Grocery,93.33,Failed,Ahmedabad,iOS,0
TXN100999,2025-06-07 17:50:53,USR16953,MER1470,UPI,Recharge,141.55,Success,Delhi,Android,0
TXN113360,2025-06-07 18:06:01,USR13280,MER1458,UPI,Shopping,204.38,Failed,Delhi,iOS,0
TXN114890,2025-06-07 18:16:11,USR19913,MER1244,Card,Insurance,327.53,Success,Mumbai,Android,0
TXN115397,2025-06-07 18:17:01,USR15082,MER1093,Netbanking,Travel,2796.27,Success,Jaipur,Android,0
TXN122368,2025-06-07 18:19:04,USR12124,MER1463,UPI,Entertainment,415.7,Success,Chennai,Android,0
TXN108691,2025-06-07 18:21:02,USR13642,MER1089,UPI,Fuel,308.03,Success,Chennai,Android,0
TXN101702,2025-06-07 18:25:50,USR18009,MER1200,Wallet,Food Delivery,114.56,Success,Chennai,Android,0
TXN102181,2025-06-07 18:48:39,USR19714,MER1245,UPI,Insurance,270.5,Success,Pune,Android,0
TXN103826,2025-06-07 18:55:08,USR11419,MER1357,UPI,Entertainment,28.91,Success,Pune,iOS,0
TXN114785,2025-06-07 19:20:01,USR18737,MER1424,UPI,Recharge,225.15,Success,Mumbai,Android,0
TXN122828,2025-06-07 19:36:28,USR10258,MER1187,UPI,Fuel,404.38,Success,Pune,Android,0
TXN107462,2025-06-07 19:42:39,USR18904,MER1369,UPI,Travel,283.98,Success,Jaipur,Android,0
TXN101956,2025-06-07 19:53:13,USR17282,MER1295,UPI,Fuel,697.53,Success,Delhi,iOS,0
TXN117348,2025-06-07 20:05:41,USR10103,MER1260,UPI,Travel,831.78,Success,Kolkata,Android,0
TXN114548,2025-06-07 20:17:10,USR13601,MER1148,Netbanking,Shopping,2470.52,Success,Hyderabad,Android,0
TXN123845,2025-06-07 20:37:29,USR19812,MER1495,UPI,Grocery,176.78,Success,Chennai,Web,0
TXN103936,2025-06-07 20:55:33,USR12939,MER1054,UPI,Travel,1820.75,Success,Mumbai,Web,0
TXN102372,2025-06-07 21:04:52,USR14768,MER1207,UPI,Entertainment,106.01,Success,Lucknow,Android,0
TXN119552,2025-06-07 21:12:58,USR16384,MER1485,UPI,Travel,151.66,Success,Jaipur,Android,0
TXN116551,2025-06-07 21:14:13,USR16367,MER1182,UPI,Bill Payment,486.87,Success,Hyderabad,Android,0
TXN104947,2025-06-07 21:16:36,USR14702,MER1432,UPI,Entertainment,203.18,Success,Delhi,Android,0
TXN100412,2025-06-07 21:17:22,USR13159,MER1370,UPI,Shopping,221.08,Success,Jaipur,Android,0
TXN100108,2025-06-07 21:17:35,USR12064,MER1359,Wallet,Entertainment,128.66,Success,Delhi,Android,0
TXN112747,2025-06-07 21:34:01,USR11442,MER1323,Card,Fuel,150.89,Success,Pune,iOS,0
TXN119688,2025-06-07 21:44:33,USR13699,MER1485,UPI,Food Delivery,454.99,Success,Bengaluru,Android,0
